100	1	80.0	261.0
100	1	76.0	262.0
100	1	71.5	263.0
100	1	62.0	260.5
100	1	54.5	265.5
100	1	51.5	264.0
100	1	43.5	267.0
100	1	35.0	266.0
100	1	31.0	267.5
100	1	31.0	267.5
100	2	198.5	251.5
100	2	191.0	248.0
100	2	189.5	249.0
100	2	187.0	248.0
100	2	184.5	248.0
100	2	183.5	250.0
100	2	177.0	250.5
100	2	176.0	253.5
100	2	174.0	253.5
100	2	166.0	252.5
100	3	232.0	249.0
100	3	231.0	250.5
100	3	231.0	249.5
100	3	230.0	250.5
100	3	230.0	249.0
100	3	226.5	248.0
100	3	229.0	248.0
100	3	225.5	250.0
100	3	224.0	250.0
100	3	225.5	250.0
100	4	274.5	248.0
100	4	277.0	245.5
100	4	278.0	244.5
100	4	278.0	245.5
100	4	281.5	248.0
100	4	282.5	244.5
100	4	284.5	249.0
100	4	286.0	248.0
100	4	285.5	250.5
100	4	291.0	244.5
100	5	310.5	249.0
100	5	317.0	246.5
100	5	313.5	249.5
100	5	315.5	245.5
100	5	320.0	250.5
100	5	320.0	251.5
100	5	325.5	252.5
100	5	324.5	251.5
100	5	325.5	251.5
100	5	331.0	249.5
100	6	259.0	247.0
100	6	262.0	248.0
100	6	260.0	246.0
100	6	262.0	247.0
100	6	263.0	247.0
110	2	164.0	251.5
110	2	160.0	253.0
110	2	155.5	252.0
110	2	152.0	252.5
110	2	147.0	252.5
110	2	138.0	256.5
110	2	132.0	259.0
110	2	121.0	258.0
110	2	115.5	257.5
110	2	114.5	254.5
110	3	222.0	249.0
110	3	220.0	253.0
110	3	218.0	252.0
110	3	217.5	250.0
110	3	218.0	251.0
110	3	214.5	253.0
110	3	208.0	252.0
110	3	209.0	253.0
110	3	206.0	253.5
110	3	201.5	252.5
110	4	289.0	244.5
110	4	291.0	249.5
110	4	291.0	250.5
110	4	293.0	245.5
110	4	293.0	249.5
110	4	294.0	252.5
110	4	290.0	249.0
110	4	292.0	248.0
110	4	293.0	244.5
110	4	290.0	244.5
110	5	333.0	249.0
110	5	332.0	254.5
110	5	333.0	252.5
110	5	336.5	252.5
110	5	334.5	254.5
110	5	338.5	257.5
110	5	333.0	256.5
110	5	338.5	252.5
110	5	335.0	252.5
110	5	336.0	249.0
110	6	260.0	245.0
110	6	257.5	250.0
110	6	257.5	248.0
110	6	257.5	249.0
110	6	259.0	248.0
110	6	257.0	248.0
110	6	254.5	250.0
110	6	251.0	249.0
110	6	251.0	250.0
110	6	248.0	244.5
120	2	105.0	250.5
120	2	92.0	249.0
120	2	85.5	253.5
120	2	76.0	254.5
120	2	69.5	257.5
120	2	59.5	259.0
120	2	53.0	257.5
120	2	42.5	255.5
120	2	43.5	254.5
120	3	199.5	251.0
120	3	195.5	246.5
120	3	194.0	248.0
120	3	188.5	248.0
120	3	187.5	248.0
120	3	182.5	247.0
120	3	178.0	251.0
120	3	171.5	251.0
120	3	171.5	249.0
120	3	167.5	249.0
120	4	294.0	244.5
120	4	290.0	240.5
120	4	295.5	244.5
120	4	292.0	245.5
120	4	297.5	245.5
120	4	293.0	245.5
120	4	292.0	242.5
120	4	292.0	247.0
120	4	293.0	243.5
120	4	292.0	243.0
120	5	335.0	248.0
120	5	337.5	245.5
120	5	337.5	250.5
120	5	339.5	251.0
120	5	345.5	253.5
120	5	343.5	252.5
120	5	344.5	248.0
120	5	338.5	249.0
120	5	339.5	247.0
120	5	341.5	242.5
120	6	242.5	245.5
120	6	243.5	242.5
120	6	241.5	244.5
120	6	237.5	243.5
120	6	237.5	245.5
120	6	233.0	244.5
120	6	230.0	243.5
120	6	224.5	242.5
120	6	226.5	240.5
120	6	223.5	240.0
120	7	117.0	236.0
120	7	115.0	237.0
120	7	109.0	235.0
120	7	108.0	239.5
130	3	161.0	248.0
130	3	158.5	253.5
130	3	154.5	251.0
130	3	152.5	252.5
130	3	144.5	254.5
130	3	136.0	260.5
130	3	128.5	255.5
130	3	119.5	256.5
130	3	122.0	253.0
130	3	121.0	255.5
130	4	290.0	243.5
130	4	292.0	249.0
130	4	296.5	248.0
130	4	292.0	247.0
130	4	287.5	250.0
130	4	288.5	252.5
130	4	283.5	247.0
130	4	287.0	248.0
130	4	284.0	244.0
130	4	285.5	251.5
130	5	344.5	251.5
130	5	338.5	253.5
130	5	341.5	251.5
130	5	341.5	253.5
130	5	338.5	254.5
130	5	336.5	255.5
130	5	338.5	254.5
130	5	336.5	255.5
130	5	336.5	251.5
130	5	336.0	250.0
130	6	220.0	246.0
130	6	219.0	244.0
130	6	220.5	241.0
130	6	215.5	245.0
130	6	210.5	249.5
130	6	209.0	251.5
130	6	200.5	247.0
130	6	197.5	251.0
130	6	201.0	240.5
130	6	192.0	245.0
130	7	104.0	238.5
130	7	101.0	236.0
130	7	98.5	237.5
130	7	94.0	240.5
130	7	91.0	242.5
130	7	80.0	243.5
130	7	78.0	240.5
130	7	73.5	241.5
130	7	69.5	238.5
130	7	68.5	240.5
140	3	115.5	255.5
140	3	116.0	250.5
140	3	105.0	254.5
140	3	98.5	251.0
140	3	89.0	249.0
140	3	81.5	254.5
140	3	81.5	257.5
140	3	68.0	258.0
140	3	59.5	260.5
140	3	57.5	259.5
140	4	285.5	248.0
140	4	289.0	246.0
140	4	290.0	251.5
140	4	287.5	248.0
140	4	292.0	243.0
140	4	293.5	242.5
140	4	294.0	242.5
140	4	293.5	243.5
140	4	290.0	248.0
140	4	294.0	246.0
140	5	335.5	255.5
140	5	338.5	253.5
140	5	338.5	253.5
140	5	334.0	249.5
140	5	336.5	247.0
140	5	335.0	246.0
140	5	333.0	250.5
140	5	332.5	248.0
140	5	333.0	251.5
140	5	335.0	251.5
140	6	185.5	248.0
140	6	186.0	244.5
140	6	187.0	243.5
140	6	180.0	238.0
140	6	174.0	234.0
140	6	168.5	235.0
140	6	170.5	241.5
140	6	161.5	240.5
140	6	158.5	244.5
140	6	156.5	242.5
140	7	65.0	237.0
140	7	65.0	237.0
140	7	58.0	237.0
140	7	53.5	235.0
140	7	53.5	236.0
140	7	49.0	235.0
140	7	43.5	238.0
150	3	45.5	264.0
150	4	293.0	245.0
150	4	295.5	248.0
150	4	292.0	243.5
150	4	291.0	250.5
150	4	294.0	247.0
150	4	296.5	249.0
150	4	295.5	249.0
150	4	300.5	250.5
150	4	302.5	247.0
150	4	301.5	249.5
150	5	336.5	256.5
150	5	332.5	255.5
150	5	329.5	250.5
150	5	333.0	252.5
150	5	329.5	255.5
150	5	334.0	252.5
150	5	334.0	254.5
150	5	334.0	256.5
150	5	334.0	253.5
150	5	335.0	252.5
150	6	143.5	249.5
150	6	145.5	247.0
150	6	127.5	250.0
150	6	113.5	246.0
150	6	112.5	252.5
150	6	99.5	257.0
150	6	89.5	263.0
150	6	73.0	263.0
150	6	68.5	273.0
150	6	56.5	260.5
160	4	304.0	245.5
160	4	301.5	243.5
160	4	303.5	248.0
160	4	307.5	246.0
160	4	306.0	247.0
160	4	309.5	249.0
160	4	307.0	252.5
160	4	305.0	249.0
160	4	303.0	251.5
160	4	304.0	249.0
160	5	335.5	256.5
160	5	337.0	253.5
160	5	340.5	253.5
160	5	344.0	253.5
160	5	342.5	252.5
160	5	344.5	254.5
160	5	343.5	258.5
160	5	340.5	253.5
160	5	345.5	255.5
160	5	344.5	254.5
160	8	149.0	241.5
160	8	150.0	239.0
160	8	146.0	240.0
160	8	146.0	239.0
160	8	143.5	242.5
160	8	146.0	241.5
160	8	142.5	243.5
160	8	144.5	245.0
160	8	142.5	246.0
160	9	260.0	242.5
160	9	260.0	243.5
160	9	261.0	243.0
160	10	255.5	239.5
160	10	254.5	243.5
160	10	253.5	241.5
160	10	250.0	243.5
160	10	252.0	245.0
170	4	306.5	250.0
170	4	311.5	253.5
170	4	306.0	253.5
170	4	312.5	254.5
170	4	312.5	255.5
170	4	312.5	250.5
170	4	318.0	253.5
170	4	313.5	251.5
170	4	321.0	252.5
170	4	323.5	251.5
170	5	348.0	254.5
170	5	350.0	252.5
170	5	354.5	256.5
170	5	356.5	256.5
170	5	359.0	260.5
170	5	362.0	262.0
170	5	362.0	258.5
